model_name,iou,iou_median,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_median,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_median,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,kdiff,method,vocab_size,watermark_method
facebook/opt-1.3b,0.9135890306491785,0.9383110380232546,0.6328445165945166,0.9767461111966733,0.99,0.99,0.99,0.9913989889889889,0.9951391391391391,0.9423196696696696,0.9982363363363363,0.9909061361361361,0.994990990990991,0.9372916916916916,0.9982363363363363,0.0011844494056276744,0.0011047128380596404,0.0012577193945617182,0.0,0.0,1.0,0.0,Oracle,50272,gumbel
facebook/opt-1.3b,0.8716535567921322,0.8910891089108911,0.6259577922077922,0.9735069085388661,0.9756666666666667,0.98,0.977828532469746,0.9824418418418419,0.9927097097097097,0.9360922922922923,0.9980761761761762,0.9813397597597597,0.9918398398398398,0.9302644144144144,0.9980562562562563,0.00015692060929723084,0.00012124510431021918,0.0002443260185827968,0.095,0.04,0.865,0.6204836822995429,WISER,50272,gumbel
facebook/opt-1.3b,0.7623486798523745,0.7557379516453274,0.53156146179402,0.9262977574750831,0.5083333333333333,0.915,0.6535714285714286,0.924992042042042,0.9250280280280281,0.8637572572572573,0.9900332832832833,0.9225499599599598,0.9230560560560561,0.8600987987987988,0.9896069569569569,0.002797205819952069,0.002598483336987556,0.0031686253969382973,1.0,0.0,0.0,4.0,Kadane,50272,gumbel
facebook/opt-1.3b,0.45554119846819807,0.4666666666666667,0.04308333333333334,0.8300833333333333,0.2610036426237183,0.8419999999999999,0.39848475308098696,0.9458397597597599,0.967993993993994,0.8193596596596597,0.9882866866866867,0.9387548348348349,0.9615835835835835,0.8055716716716717,0.9871078078078078,0.02068762792463531,0.019704541348983185,0.022057349615715795,0.97,0.025,0.005,13.8985610766007,Aligator,50272,gumbel
facebook/opt-1.3b,0.4659376069751043,0.4875291375291375,0.0,0.707855787956907,0.7941666666666666,0.24700000000000003,0.37680646710421006,0.8626218218218219,0.8610810810810811,0.6272444444444445,0.9570995495495496,0.8483024324324324,0.8400760760760762,0.6095267267267268,0.9474596096096095,0.2690375862753717,0.261020381248818,0.27883945209759986,0.0,1.0,0.0,3.4394767043839676,SeedBS,50272,gumbel
facebook/opt-1.3b,0.6449841895334807,0.6512902085542595,0.3370082313542612,0.8379888268156425,0.9975,0.7530000000000001,0.8581748071979435,0.945563883883884,0.9682252252252253,0.8100179179179179,0.9877497497497497,0.9401845545545545,0.9631541541541542,0.7955129129129128,0.9867592092092091,0.003150392749084858,0.0023879569016571622,0.004732144406807493,0.0,0.695,0.305,1.6552945357246849,WaterSeeker,50272,gumbel
princeton-nlp/Sheared-LLaMA-1.3B,0.909843559075839,0.9327998279675596,0.7732244224422442,0.9702970297029703,0.9969999999999999,0.9969999999999999,0.9969999999999999,0.9929412212212212,0.9948258258258258,0.9801903403403404,0.9977451951951952,0.992492932932933,0.9947517517517518,0.9772018018018017,0.9977254254254254,0.0011909887346700997,0.0011075538473960477,0.0012793388770660386,0.0,0.0,1.0,0.0,Oracle,32000,gumbel
princeton-nlp/Sheared-LLaMA-1.3B,0.868377653269647,0.8753787878787879,0.7231161797635787,0.9672827868852458,0.980952380952381,0.9940000000000001,0.9874330906109853,0.9889507407407407,0.9917217217217218,0.9672153653653653,0.9973714214214214,0.987968058058058,0.9908398398398398,0.9634936936936936,0.9973575575575575,0.00015676165952754672,0.00013111250882502645,0.00018813928254530772,0.1,0.015,0.885,0.47958315233127197,WISER,32000,gumbel
princeton-nlp/Sheared-LLaMA-1.3B,0.7601019573370894,0.7396369636963696,0.5692210901681101,0.9412047511312217,0.5038888888888888,0.907,0.6478571428571428,0.9151257057057057,0.9158368368368368,0.8676266266266266,0.9663266266266267,0.912673923923924,0.9126876876876877,0.8620883883883884,0.9659175175175175,0.002857104725771933,0.002555817299435148,0.0033594857486605183,1.0,0.0,0.0,4.0,Kadane,32000,gumbel
princeton-nlp/Sheared-LLaMA-1.3B,0.4713153876008389,0.47833333333333333,0.06641666666666667,0.8747456975874134,0.2829145118715852,0.845,0.4239022727614434,0.9519593293293294,0.9667817817817818,0.7584354854854856,0.990614014014014,0.9450827627627629,0.9592572572572573,0.7442671171171171,0.990044994994995,0.021161212709630492,0.020096205191657647,0.022100618025797304,0.975,0.01,0.015,14.165450928226747,Aligator,32000,gumbel
princeton-nlp/Sheared-LLaMA-1.3B,0.44975057086378967,0.4694638694638695,0.023366013071895435,0.705564698563511,0.78875,0.268,0.40006624083274184,0.8794432032032031,0.8952852852852853,0.6605708708708709,0.9643760760760761,0.8658328728728728,0.8812342342342342,0.6429007007007007,0.9541813813813814,0.2710071285298909,0.25659814654427465,0.2835052711547178,0.0,1.0,0.0,3.303028912982749,SeedBS,32000,gumbel
princeton-nlp/Sheared-LLaMA-1.3B,0.6599336082747339,0.6556473829201102,0.3323369384635832,0.8526536485351515,1.0,0.78,0.8764044943820225,0.9452347647647648,0.96801001001001,0.7667747747747747,0.9880360860860861,0.9403822922922923,0.9627217217217217,0.7518498498498498,0.9870670670670669,0.003099001049704384,0.002382998617758858,0.004463923623188748,0.0,0.695,0.305,1.489966442575134,WaterSeeker,32000,gumbel
