model_name,iou,iou_median,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_median,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_median,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,kdiff,method,vocab_size,watermark_method
facebook/opt-125m,0.8780716889856524,0.936269915651359,0.3353949096662591,0.971664269703809,0.7257855339105339,0.965,0.8284705850348554,0.9599776838735494,0.9834367346938775,0.6718432252901161,0.9947484433773509,0.9576546554621848,0.983340856342537,0.6473964865946378,0.9947276990796318,0.0002285320899773069,0.0001487076744524529,0.00032951874964055606,0.775,0.055,0.17,2.6201145013147804,WISER,50272,inverse
facebook/opt-125m,0.33943157740415975,0.34330554193231977,0.16388665195259683,0.4657661853749418,0.529,0.529,0.529,0.7976135526210484,0.8173904761904762,0.6551609443777511,0.8813962545018008,0.7402638511404561,0.7595947178871549,0.589917631052421,0.82085768707483,0.007449542494987327,0.0043850687507529075,0.04821490312524475,0.0,0.0,1.0,0.0,Kadane_6,50272,inverse
facebook/opt-125m,0.352670532790411,0.3527337084586008,0.23807014902905313,0.483378068294331,0.45214285714285707,0.6329999999999999,0.5274999999999999,0.8413003825530212,0.8484286514605843,0.722596006402561,0.9010768787515007,0.7930883841536616,0.8046823529411764,0.6816005922368948,0.853303481392557,0.011405009349973625,0.005882081251729687,0.052161697900464786,1.0,0.0,0.0,2.0,Kadane_8,50272,inverse
facebook/opt-125m,0.36060195069407724,0.3522012801519737,0.2514676130105411,0.49390692879758485,0.395,0.711,0.5078571428571429,0.8689622280912366,0.8749061224489796,0.7988151420568227,0.9098865386154462,0.827976787515006,0.8350077631052422,0.743696694677871,0.8677935254101642,0.014855008724971412,0.007687604875354736,0.055525717000500664,1.0,0.0,0.0,4.0,Kadane_10,50272,inverse
facebook/opt-125m,0.36410156537884075,0.352457065996827,0.30311257002695224,0.5097037764536932,0.2810714285714285,0.787,0.4142105263157894,0.8955916974789916,0.8978356142456982,0.8610924609843937,0.9203253541416567,0.8641343785514206,0.8672483393357343,0.8128431532613045,0.8938489395758304,0.02311763893995703,0.011891302798949255,0.06695687187420844,1.0,0.0,0.0,9.0,Kadane_15,50272,inverse
facebook/opt-125m,0.40911638346906853,0.402383492048335,0.32620974170032313,0.5120327700972862,0.21368421052631575,0.812,0.3383333333333333,0.9083209267707083,0.9095217286914765,0.8894287474989996,0.9225066026410564,0.8882800800320129,0.8897930372148859,0.861368587434974,0.9066064825930372,0.03223358809002093,0.016231862101312798,0.07580480937508582,1.0,0.0,0.0,14.0,Kadane_20,50272,inverse
google/gemma-3-270m,0.814607245347466,0.9047604669887279,0.20651162790697675,0.9764692489639647,0.9580000000000001,0.9580000000000001,0.9580000000000001,0.9659572468987595,0.9866130452180872,0.8213496598639456,0.9968343417366946,0.9613137366946779,0.9860845138055222,0.7963306922769108,0.996753637454982,0.005368004190022475,0.0029960441487219213,0.009052064574825635,0.0,0.0,1.0,0.0,Oracle,262144,inverse
google/gemma-3-270m,0.6819905971136428,0.7230220132380112,0.0,0.9840962163526776,0.5802028665778665,0.86,0.6929224720161844,0.8697368707482994,0.9525338135254102,0.11164465786314526,0.9894922609043618,0.859365056422569,0.945604481792717,0.07579031612645058,0.9894880672268909,0.00023040393508381386,5.506320003405563e-05,0.0003291340508894791,0.755,0.13,0.115,4.065710270051224,WISER,262144,inverse
google/gemma-3-270m,0.5967789165394821,0.6455638951314701,0.047151277013752456,0.9305084745762713,0.8190000000000001,0.8190000000000001,0.819,0.8958621112444979,0.8838820328131252,0.8244339335734293,0.9896644097639056,0.8805820344137655,0.8644598639455782,0.8063052661064426,0.9894366706682673,0.004627823765003996,0.003924342700793204,0.005248758725474545,0.0,0.0,1.0,0.0,Kadane_6,262144,inverse
google/gemma-3-270m,0.60373319404006,0.6305923213640043,0.05697445972495088,0.9210888741461497,0.612142857142857,0.8570000000000002,0.7141666666666666,0.9183006322529012,0.9222274509803922,0.8597497719087636,0.9827341656662666,0.9043420136054422,0.9068614645858344,0.8371934373749499,0.9822138855542217,0.008675391875003697,0.005182886850434443,0.05435083924994615,1.0,0.0,0.0,2.0,Kadane_8,262144,inverse
google/gemma-3-270m,0.6102926452919434,0.6238225653515337,0.05603864734299517,0.8965436219859996,0.4933333333333333,0.8880000000000001,0.6342857142857142,0.9306033757503002,0.9360164865946379,0.8678216966786715,0.9750349019607842,0.9178670476190476,0.9202271308523409,0.8373141256502601,0.9736382553021209,0.010335331649985164,0.0065627687483811314,0.05488720272505816,1.0,0.0,0.0,4.0,Kadane_10,262144,inverse
google/gemma-3-270m,0.6127859811316135,0.612546711088209,0.0683111954459203,0.8594242323768186,0.3296428571428571,0.9230000000000002,0.48578947368421044,0.9349489331732692,0.9366972388955582,0.8814946778711484,0.9577079871948779,0.9239580600240096,0.9264888355342137,0.8498772308923569,0.9561919567827131,0.016908742260038707,0.010480008998820267,0.0650027104250512,1.0,0.0,0.0,9.0,Kadane_15,262144,inverse
google/gemma-3-270m,0.6199053297748909,0.642275093917803,0.09023255813953489,0.842228835978836,0.23657894736842103,0.899,0.3745833333333333,0.9297512396958783,0.930599599839936,0.9079831292517007,0.9501702521008404,0.9218415990396158,0.9237599039615846,0.8837115646258503,0.9487245458183273,0.023616465854975104,0.013950695524590629,0.06710018157646118,1.0,0.0,0.0,14.0,Kadane_20,262144,inverse
facebook/opt-1.3b,0.9242882660252115,0.9612397277766928,0.4885937156668864,0.9881071532176063,0.988,0.988,0.988,0.9883822344937976,0.9952128051220488,0.9342860904361745,0.9985878831532613,0.9865776230492197,0.9951654261704681,0.914688755502201,0.9985843537414966,0.005598002490041836,0.0031361705008748687,0.00934784687501633,0.0,0.0,1.0,0.0,Oracle,50272,inverse
facebook/opt-1.3b,0.8815367471694725,0.9236737075504726,0.3763233878729548,0.9745122931985294,0.6250426101676102,0.97,0.7602196054171514,0.9630060344137655,0.9787479791916767,0.8045276910764306,0.9928393277310925,0.9612152092837135,0.9785803921568628,0.7880256902761106,0.992781368547419,0.000277362679998987,0.00016282957476505545,0.00048556385017946014,0.92,0.04,0.04,4.028647415696738,WISER,50272,inverse
facebook/opt-1.3b,0.33057535853428704,0.34313733735518487,0.16009643477980748,0.4625200727895262,0.523,0.523,0.523,0.7886193661464586,0.8057101240496198,0.5852827531012406,0.8738812885154061,0.7322680176070429,0.7459559823929571,0.5062030732292917,0.82388200080032,0.007464089385020998,0.004228868026530108,0.04672948717570762,0.0,0.0,1.0,0.0,Kadane_6,50272,inverse
facebook/opt-1.3b,0.3520229036871859,0.3494029892454231,0.23354353423612437,0.47616540871838564,0.45785714285714285,0.6409999999999999,0.5341666666666667,0.8407387547018809,0.8532734693877551,0.7285082673069228,0.9080185674269707,0.7921576406562625,0.8075268507402962,0.655442480992397,0.8591683393357342,0.012045598120012073,0.006204296875466753,0.05609874062597555,1.0,0.0,0.0,2.0,Kadane_8,50272,inverse
facebook/opt-1.3b,0.3588164350675885,0.35177270347712397,0.2477807485955624,0.48810880244605787,0.39388888888888884,0.709,0.5064285714285713,0.8657847442977191,0.8704565026010405,0.7765934293717487,0.9129829771908764,0.8243037342937174,0.8319732693077231,0.740235382152861,0.8696723169267707,0.015239651854999465,0.007818378124420633,0.05793814760086207,1.0,0.0,0.0,4.0,Kadane_10,50272,inverse
facebook/opt-1.3b,0.3703281338823249,0.3537628280804954,0.30562602063451605,0.5077060575233371,0.28678571428571425,0.8030000000000002,0.42263157894736847,0.8954449475790315,0.8976990796318527,0.8431372549019608,0.9214998559423769,0.8646750572228892,0.867280032012805,0.804206162464986,0.8991303641456583,0.024454998720029833,0.01170900937490842,0.0696600228987336,1.0,0.0,0.0,9.0,Kadane_15,50272,inverse
facebook/opt-1.3b,0.4031288171634653,0.39714537990846116,0.34510849092141943,0.5020269615414903,0.21157894736842103,0.804,0.33499999999999996,0.9071943561424569,0.9072284913965586,0.8851411604641857,0.924753237294918,0.8864504297719088,0.8875322929171667,0.8649294037615046,0.9084064905962385,0.03333238410500598,0.01751249934891348,0.07482642435084016,1.0,0.0,0.0,14.0,Kadane_20,50272,inverse
princeton-nlp/Sheared-LLaMA-1.3B,0.9209616114775341,0.9539441339709244,0.6669950738916256,0.9852923282240497,0.9870000000000002,0.9870000000000002,0.9870000000000002,0.9890710972388956,0.9939646258503401,0.941259399759904,0.9983908043217288,0.9880764609843937,0.9938804321728691,0.9333030332132853,0.998381768707483,0.005368153729987171,0.0029722482507168026,0.008590586800301031,0.0,0.0,1.0,0.0,Oracle,32000,inverse
princeton-nlp/Sheared-LLaMA-1.3B,0.8443685270938837,0.8722920604641036,0.5434716707952991,0.9620326545587966,0.4817031265303324,0.956,0.6406165229317696,0.9613817238895558,0.968746218487395,0.8678898359343737,0.9854640256102442,0.9592817607042816,0.9680083233293317,0.8577569347739096,0.985103393357343,0.00030525941005180355,0.00018713790059337042,0.00047052742374944503,0.975,0.01,0.015,6.085638832530238,WISER,32000,inverse
princeton-nlp/Sheared-LLaMA-1.3B,0.5595582800717737,0.5711936140576449,0.40301287258517277,0.7012223092301219,0.7809999999999999,0.7809999999999999,0.7809999999999999,0.8860088467386954,0.8824438575430171,0.8446692917166867,0.9398305722288917,0.8681370756302522,0.8647228491396559,0.8215990396158463,0.9244397919167668,0.005270789125079318,0.004291775001047426,0.006171343750247617,0.0,0.0,1.0,0.0,Kadane_6,32000,inverse
