model_name,iou,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,method,vocab_size,output_tokens,ar_coeff,data_gen_type,gap
simulation,0.8417403385280997,0.0618556701030927,0.9834437086092715,0.9037166666666668,0.9745333333333334,0.937789980626174,0.992534116916917,0.9809729729729728,0.9971751751751752,0.9836445185185184,0.8965394394394395,0.9971751751751752,0.2466998696869903,0.2377282746757828,0.2643959437503554,0.3074,0.0,0.6926,SeedBS_NOT,1000,1000,1.0,gumbel,190
simulation,0.940438871473354,0.9404388714733544,0.9404388714733544,1.0,1.0,1.0,0.9893933933933936,0.9893933933933934,0.9893933933933934,0.9892872872872872,0.9892872872872872,0.9892872872872872,0.0071570102611971,0.0067087899247098,0.0080555315749279,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,190
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.9983043043043044,0.9983043043043044,0.9983043043043044,0.9983043043043044,0.9983043043043044,0.9983043043043044,0.0001738763564018,0.0001335798752052,0.0003087149749035,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,200
simulation,0.9254463429107862,0.9118541033434652,0.9375,1.0,1.0,1.0,0.9864713713713714,0.983835835835836,0.9888068068068068,0.986268164964965,0.9835515515515516,0.9886746746746746,0.0231099244504004,0.0209425337252923,0.0252419972755433,0.0,0.0,1.0,Aligator,1000,1000,1.0,gumbel,200
simulation,0.8393752682860839,0.273116766467066,0.9801980198019802,0.9238366666666666,0.9828666666666666,0.9524379060309446,0.9895144016016014,0.971155005005005,0.9967207207207208,0.9811767515515516,0.920112062062062,0.9967167167167168,0.2487064300784068,0.2392490069002178,0.2713752249997014,0.2522,0.0,0.7478,SeedBS_NOT,1000,1000,1.0,gumbel,200
simulation,0.9433962264150944,0.9433962264150944,0.9433962264150944,1.0,1.0,1.0,0.989795795795796,0.9897957957957958,0.9897957957957958,0.9896976976976978,0.9896976976976976,0.9896976976976976,0.0069526241573976,0.0064441062497053,0.0079007118498566,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,200
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.9982842842842844,0.9982842842842844,0.9982842842842844,0.9982842842842844,0.9982842842842844,0.9982842842842844,0.0001648618768014,0.0001338739748689,0.000225103774801,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,210
simulation,0.9251575456963176,0.9090909090909092,0.9404388714733544,1.0,1.0,1.0,0.9862344160160162,0.9830350350350352,0.9891531531531532,0.9860538502502504,0.9827627627627628,0.989051051051051,0.0235964824866099,0.0219408309244727,0.0260416354252811,0.0,0.0,1.0,Aligator,1000,1000,1.0,gumbel,210
simulation,0.7967745274218205,0.1528511821974965,0.9801980198019802,0.8731966666666667,0.9844666666666666,0.925499250970604,0.9882187407407408,0.975773873873874,0.9965785785785786,0.9777243987987986,0.8830287787787787,0.9965785785785786,0.2432240097228088,0.2356294055503895,0.254173894474934,0.4552,0.0,0.5448,SeedBS_NOT,1000,1000,1.0,gumbel,210
simulation,0.9433962264150944,0.9433962264150944,0.9433962264150944,1.0,1.0,1.0,0.9896596596596596,0.9896596596596596,0.9896596596596596,0.9895615615615616,0.9895615615615616,0.9895615615615616,0.0062255514537973,0.0059766639497411,0.006572504150381,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,210
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.9982642642642644,0.9982642642642644,0.9982642642642644,0.9982642642642644,0.9982642642642644,0.9982642642642644,0.0001693997876031,0.0001403750002054,0.0002192625005363,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,220
simulation,0.930246874445146,0.9118541033434652,0.9404388714733544,0.9989,1.0,0.9994496973335336,0.9871297429429428,0.9834654654654654,0.989013013013013,0.9869724156156156,0.9831951951951952,0.9889109109109108,0.0231708187585929,0.02121656837528,0.0259000326250543,0.0044,0.0,0.9956,Aligator,1000,1000,1.0,gumbel,220
simulation,0.8348937672363375,0.2903226967370442,0.9867109634551496,0.9018199999999998,0.9894,0.9435821406288004,0.9916905345345344,0.9782022022022022,0.9976296296296296,0.9820484236236235,0.9203694194194192,0.9976296296296296,0.244167287412611,0.2365945993510649,0.254204379875955,0.36,0.0,0.64,SeedBS_NOT,1000,1000,1.0,gumbel,220
simulation,0.9433962264150944,0.9433962264150944,0.9433962264150944,1.0,1.0,1.0,0.9896676676676678,0.9896676676676676,0.9896676676676676,0.9895755755755756,0.9895755755755756,0.9895755755755756,0.0062463355577885,0.0059899558496454,0.0066077242759092,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,220
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.9982442442442444,0.9982442442442444,0.9982442442442444,0.9982442442442444,0.9982442442442444,0.9982442442442444,0.0001727920290039,0.000142292000396,0.0002345899248211,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,230
simulation,0.920018818634966,0.8982035928143712,0.9345794392523364,1.0,1.0,1.0,0.9850255503503504,0.9805025025025024,0.9877977977977976,0.9848125473473474,0.980142142142142,0.9876696696696696,0.0226354505821855,0.0210839513754308,0.0250922971994668,0.0,0.0,1.0,Aligator,1000,1000,1.0,gumbel,230
simulation,0.8412268667549117,0.1197078479301019,0.9833887043189368,0.9224533333333332,0.9559333333333332,0.9388949628167906,0.99250916996997,0.9774531031031032,0.996936936936937,0.9788034038038036,0.864988988988989,0.996934934934935,0.2454247806927935,0.2377639958246163,0.2554234288501448,0.1778,0.0,0.8222,SeedBS_NOT,1000,1000,1.0,gumbel,230
simulation,0.9433962264150944,0.9433962264150944,0.9433962264150944,1.0,1.0,1.0,0.9893353353353354,0.9893353353353354,0.9893353353353354,0.9892452452452448,0.9892452452452452,0.9892452452452452,0.0061665106099997,0.0057579118502417,0.0065785492760824,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,230
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.9982242242242242,0.9982242242242242,0.9982242242242242,0.9982242242242242,0.9982242242242242,0.9982242242242242,0.0001730602474042,0.0001424170004383,0.0002465524748004,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,240
simulation,0.9237524040500688,0.9063444108761328,0.9345794392523364,0.99995,1.0,0.9999749993749844,0.985782741941942,0.982024024024024,0.987905905905906,0.9855939591591591,0.9817297297297296,0.9877777777777778,0.0225460666418091,0.021039290999397,0.0249595010495795,0.0002,0.0,0.9998,Aligator,1000,1000,1.0,gumbel,240
simulation,0.8665407928925539,0.2735674676524954,0.9801980198019802,0.9371333333333332,0.9627333333333332,0.9497608580719114,0.9918765953953954,0.9742793793793794,0.9964584584584584,0.9818003751751752,0.9147098098098098,0.9964584584584584,0.2461833851288003,0.2385131110754628,0.2560528226008955,0.1396,0.0,0.8604,SeedBS_NOT,1000,1000,1.0,gumbel,240
simulation,0.9433962264150944,0.9433962264150944,0.9433962264150944,1.0,1.0,1.0,0.9894034034034036,0.9894034034034034,0.9894034034034034,0.9893113113113116,0.9893113113113112,0.9893113113113112,0.0060067144415927,0.0056808329513842,0.0064598263491006,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,240
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.9982042042042042,0.9982042042042042,0.9982042042042042,0.9982042042042042,0.9982042042042042,0.9982042042042042,0.0001729468047955,0.0001424589750286,0.0002380430500807,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,250
simulation,0.9277357922921408,0.9063444108761328,0.946372239747634,1.0,1.0,1.0,0.9858897677677678,0.9813233233233232,0.9896956956956956,0.985717555955956,0.981013013013013,0.9896116116116116,0.0224426773616038,0.0210335694001514,0.0240611285250906,0.0,0.0,1.0,Aligator,1000,1000,1.0,gumbel,250
simulation,0.869208890155362,0.273224043715847,0.9834437086092715,0.9364533333333332,0.9662666666666668,0.9511264304667938,0.9909213125125124,0.9780406906906908,0.9968148148148148,0.9816728464464464,0.9115435435435436,0.9968148148148148,0.2474582966276186,0.239840509700025,0.2573795611253899,0.1528,0.0,0.8472,SeedBS_NOT,1000,1000,1.0,gumbel,250
simulation,0.9433962264150944,0.9433962264150944,0.9433962264150944,1.0,1.0,1.0,0.9889889889889892,0.988988988988989,0.988988988988989,0.988896896896897,0.988896896896897,0.988896896896897,0.0060459852854084,0.0058289496742872,0.0064001687494055,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,250
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.9981841841841842,0.9981841841841842,0.9981841841841842,0.9981841841841842,0.9981841841841842,0.9981841841841842,0.0001729489047998,0.0001441649756088,0.0002358232997949,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,260
simulation,0.9308080921784968,0.9118541033434652,0.946372239747634,0.99995,1.0,0.9999749993749844,0.987280946146146,0.9834254254254254,0.9902182182182182,0.9871266434434434,0.9831651651651652,0.990134134134134,0.0225572956339927,0.0212806902242846,0.024185225724841,0.0002,0.0,0.9998,Aligator,1000,1000,1.0,gumbel,260
simulation,0.8819748231305412,0.2737030411449016,0.9801980198019802,0.9403166666666666,0.964,0.9520110625858796,0.9931877641641642,0.9822533533533534,0.9963783783783784,0.9832971515515516,0.9111771771771772,0.9963783783783784,0.2482562472823912,0.2405363767751168,0.2581522573003895,0.1304,0.0,0.8696,SeedBS_NOT,1000,1000,1.0,gumbel,260
simulation,0.946372239747634,0.946372239747634,0.946372239747634,1.0,1.0,1.0,0.9902122122122122,0.9902122122122122,0.9902122122122122,0.990128128128128,0.990128128128128,0.990128128128128,0.0059163508712063,0.0056999590014584,0.0062778527247701,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,260
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.9981641641641644,0.9981641641641642,0.9981641641641642,0.9981641641641644,0.9981641641641642,0.9981641641641642,0.0001748383382066,0.0001448319744895,0.0002450882256425,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,270
simulation,0.9348233878926876,0.9174311926605504,0.9523809523809524,1.0,1.0,1.0,0.9872132028028028,0.9836436436436437,0.9904804804804804,0.9870811751751752,0.9834254254254254,0.9904184184184184,0.0225381497875967,0.0210224927259332,0.0240495062498212,0.0,0.0,1.0,Aligator,1000,1000,1.0,gumbel,270
simulation,0.8551603655288774,0.1096510868948294,0.9834437086092715,0.92667,0.957,0.9415908200480976,0.9929222698698698,0.9810410410410412,0.9966946946946948,0.978171593993994,0.828096096096096,0.9966946946946948,0.2495152568864028,0.2417467982496418,0.2593139093752597,0.1634,0.0,0.8366,SeedBS_NOT,1000,1000,1.0,gumbel,270
simulation,0.9433962264150944,0.9433962264150944,0.9433962264150944,1.0,1.0,1.0,0.9883023023023024,0.9883023023023024,0.9883023023023024,0.9882102102102106,0.9882102102102104,0.9882102102102104,0.0059437657404079,0.0057612437504303,0.0061327951739258,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,270
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.998144144144144,0.998144144144144,0.998144144144144,0.998144144144144,0.998144144144144,0.998144144144144,0.0001742663848017,0.0001399569000795,0.000249295100275,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,280
simulation,0.924124190773135,0.9036144578313252,0.9375,1.0,1.0,1.0,0.9850573237237236,0.9805645645645644,0.987837837837838,0.9848682502502504,0.9802462462462462,0.9877217217217218,0.0223727110797995,0.02086524269871,0.0240392597749632,0.0,0.0,1.0,Aligator,1000,1000,1.0,gumbel,280
simulation,0.8305206758080088,0.1105937136204889,0.9834437086092715,0.9122433333333334,0.9519333333333332,0.9316658154121062,0.9923747955955956,0.977841841841842,0.997053053053053,0.9720472584584582,0.8154225225225225,0.997053053053053,0.2509265349766014,0.2426226575995315,0.2608276843759086,0.204,0.0004,0.7956,SeedBS_NOT,1000,1000,1.0,gumbel,280
simulation,0.940438871473354,0.9404388714733544,0.9404388714733544,1.0,1.0,1.0,0.9881781781781784,0.9881781781781782,0.9881781781781782,0.9880760760760764,0.988076076076076,0.988076076076076,0.0059404914203983,0.005745081950863,0.0061428087254171,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,280
simulation,0.99,0.99,0.99,1.0,1.0,1.0,0.998124124124124,0.998124124124124,0.998124124124124,0.998124124124124,0.998124124124124,0.998124124124124,0.0001602190350016,0.000126331974593,0.0002133885503781,0.0,0.0,1.0,WISER,1000,1000,1.0,gumbel,290
simulation,0.9294380895623398,0.9063444108761328,0.946372239747634,0.9594,1.0,0.9792793712360928,0.9863917673673672,0.9807187187187189,0.990036036036036,0.9862320716716716,0.9804264264264264,0.989955955955956,0.021964481360399,0.0205253885500951,0.0234770368504769,0.1444,0.0,0.8556,Aligator,1000,1000,1.0,gumbel,290
simulation,0.801669848078836,0.0236220472440944,0.9834437086092715,0.9002,0.9477333333333332,0.92335533027887,0.9906419371371372,0.970024024024024,0.997035035035035,0.9674891295295296,0.7993453453453453,0.997033033033033,0.2515291907252005,0.2424463916751847,0.2612401264238542,0.2396,0.0004,0.76,SeedBS_NOT,1000,1000,1.0,gumbel,290
simulation,0.946372239747634,0.946372239747634,0.946372239747634,1.0,1.0,1.0,0.9891151151151149,0.9891151151151152,0.9891151151151152,0.9890350350350348,0.989035035035035,0.989035035035035,0.005738982193189,0.0055207017503562,0.0059981763751238,0.0,0.0,1.0,Waterseeker,1000,1000,1.0,gumbel,290
