model_name,iou,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,method,vocab_size,output_tokens,ar_coeff,data_gen_type
simulation,0.8480570845460915,0.396,0.9920318725099602,0.8401666666666668,1.0,0.9131419255502221,0.9542039567134268,0.8652264529058116,0.9940120240480962,0.9361490933867735,0.7726414829659319,0.9940120240480962,0.054013274360200376,0.05025379862431691,0.05761213397640858,0.3196,0.0,0.6804,SeedBS_NOT,2048,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005530601418278821,0.0005201649755690596,0.0006058801986910111,0.0,1.0,0.0,Waterseeker,2048,500,1.0,gumbel
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,5.982703820882307e-05,4.3125000956933945e-05,8.796010019977982e-05,0.0,0.0,1.0,WISER,4096,500,1.0,gumbel
simulation,0.9614302668694531,0.9615384615384616,0.9615384615384616,1.0,1.0,1.0,0.9725470781563123,0.9726412825651303,0.9726412825651303,0.972183740280561,0.9722805611222445,0.9722805611222445,0.010657152125408175,0.010172077724337213,0.011347498574696142,0.0,0.0,1.0,Aligator,4096,500,1.0,gumbel
simulation,0.8621110661354582,0.248,0.9920318725099602,0.8466666666666668,1.0,0.9169675090252709,0.9617980424849698,0.8449539078156313,0.9940120240480962,0.9437921330661324,0.7563286573146293,0.9940120240480962,0.050820322803598536,0.048354379175634676,0.0542789851012003,0.3064,0.0,0.6936,SeedBS_NOT,4096,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0005623252474004403,0.0005268739741950412,0.000612961124670619,0.0,1.0,0.0,Waterseeker,4096,500,1.0,gumbel
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,5.6540491009945983e-05,4.216600059407938e-05,7.821002595846948e-05,0.0,0.0,1.0,WISER,8192,500,1.0,gumbel
simulation,0.9598799988438205,0.9541984732824428,0.9615384615384616,1.0,1.0,1.0,0.9715726877755511,0.9680400801603206,0.9726412825651303,0.9711747174348697,0.9675110220440881,0.9722805611222445,0.010263743068807526,0.00988795280004524,0.010733131250117368,0.0,0.0,1.0,Aligator,8192,500,1.0,gumbel
simulation,0.8240775000869096,0.24701195219123506,0.9920318725099602,0.7682333333333334,1.0,0.8689275548098857,0.9489818244488979,0.8437354709418838,0.9940120240480962,0.927727653707415,0.7611783567134268,0.9940120240480962,0.05035461003999189,0.048464462825177176,0.053474144076562875,0.4634,0.0,0.5366,SeedBS_NOT,8192,500,1.0,gumbel
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.000552594277206299,0.0005130819745318149,0.000606463226085907,0.0,1.0,0.0,Waterseeker,8192,500,1.0,gumbel
simulation,0.9960000000000002,0.996,0.996,1.0,1.0,1.0,0.9964008016032065,0.9964008016032064,0.9964008016032064,0.9964008016032065,0.9964008016032064,0.9964008016032064,5.200073878149851e-05,4.0831974774846455e-05,7.749999899715476e-05,0.0,0.0,1.0,WISER,16384,500,1.0,gumbel
simulation,0.9500743585909377,0.9398496240601504,0.9578544061302682,1.0,1.0,1.0,0.9616514933867737,0.9524168336673347,0.9690340681362726,0.9609974589178357,0.9514549098196392,0.9685931863727455,0.009965432691999376,0.009620530600886922,0.010472970499813527,0.0,0.0,1.0,Aligator,16384,500,1.0,gumbel
