model_name,iou,iou_lower,iou_upper,precision,recall,f1,rand_index,rand_index_lower,rand_index_upper,modified_rand_index,modified_rand_index_lower,modified_rand_index_upper,time,time_lower,time_upper,khat_over,khat_under,khat_exact,method,vocab_size,output_tokens,ar_coeff,data_gen_type
simulation,0.8765303033363835,0.26294820717131473,0.996,0.8696,1.0,0.930252460419341,0.9601376561122245,0.8335687374749499,0.9964008016032064,0.9456383038076152,0.7593026052104208,0.9964008016032064,0.0562641353810016,0.05236969165024448,0.06099873822512336,0.26,0.0,0.74,SeedBS_NOT,1000,500,0.2,pf
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0007144998242022666,0.0005911659495950516,0.0012015208252023509,0.0,1.0,0.0,Waterseeker,1000,500,0.2,pf
simulation,0.9958715267751133,0.9920318725099602,0.996,0.9848,1.0,0.9923417976622331,0.9962069450901803,0.9931222444889779,0.9964008016032064,0.9962069210420841,0.9931222444889779,0.9964008016032064,6.890502239712077e-05,4.7541000185447047e-05,0.0001168361249938243,0.0304,0.0,0.9696,WISER,1000,500,0.30000000000000004,pf
simulation,0.963700532720247,0.9578544061302682,0.9689922480620154,0.9999,1.0,0.999949997499875,0.9744295006012024,0.9690340681362726,0.9785811623246493,0.97410749498998,0.9685931863727455,0.9783567134268537,0.011452356388602675,0.010602953824707129,0.012509935424986905,0.0002,0.0,0.9998,Aligator,1000,500,0.30000000000000004,pf
simulation,0.8793188366261402,0.26294820717131473,0.996,0.8714333333333332,0.9998,0.931213687941999,0.9603256801603206,0.8337314629258517,0.9964008016032064,0.9463388969939879,0.7597595190380761,0.9964008016032064,0.05611352459980444,0.052168612174955345,0.06071873957486104,0.2562,0.0,0.7438,SeedBS_NOT,1000,500,0.30000000000000004,pf
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0006805892905998007,0.0005813318998889372,0.0011715166500493976,0.0,1.0,0.0,Waterseeker,1000,500,0.30000000000000004,pf
simulation,0.9958660153375583,0.9920318725099602,0.996,0.9846,1.0,0.9922402499244181,0.9962338116232465,0.9931222444889779,0.9964008016032064,0.9962337763527055,0.9931222444889779,0.9964008016032064,6.885003980132751e-05,4.770697478306829e-05,0.00011130239992098707,0.0308,0.0,0.9692,WISER,1000,500,0.4,pf
simulation,0.9636701058580049,0.9578544061302682,0.9689922480620154,0.9999,1.0,0.999949997499875,0.9743995639278558,0.9690340681362726,0.9785811623246493,0.9740769619238475,0.9685931863727455,0.9783567134268537,0.011383477033803319,0.010658411074848573,0.012359091350310792,0.0002,0.0,0.9998,Aligator,1000,500,0.4,pf
simulation,0.8772920554938668,0.26294820717131473,0.996,0.8708666666666668,1.0,0.9309767309268433,0.9601649058116233,0.834122244488978,0.9964008016032064,0.9458125659318637,0.7597242484969939,0.9964008016032064,0.05635020479219438,0.052437025324877595,0.06148379375039209,0.258,0.0,0.742,SeedBS_NOT,1000,500,0.4,pf
simulation,0.0,0.0,0.0,0.0,0.0,,0.4188376753507015,0.4188376753507014,0.4188376753507014,0.1693386773547094,0.1693386773547094,0.1693386773547094,0.0006764042790000531,0.0005649097752552734,0.001099610024812136,0.0,1.0,0.0,Waterseeker,1000,500,0.4,pf
